SMILES_ori,SMILES_opt,PROPERTY_opt,SIMILARITY_ori_opt
Cn1nc(C(C)(C)C)cc1C(=O)NCCc1nc(-c2ccc(Cl)cc2)no1,COc1ccc(CNC(=O)c2cc(C(C)(C)C)nn2C)cc1,0.9442801809188675,0.4393939393939394
Cn1nc(C(C)(C)C)cc1C(=O)NCCc1nc(-c2ccc(Cl)cc2)no1,CC(C)NC(=O)CCc1nc(-c2ccc(Cl)cc2)no1,0.9202016533520424,0.46875
Cn1nc(C(C)(C)C)cc1C(=O)NCCc1nc(-c2ccc(Cl)cc2)no1,CC(CNC(=O)c1cc(C(C)(C)C)nn1C)c1ccc(C#N)cc1,0.9390350886569585,0.4084507042253521
Cn1nc(C(C)(C)C)cc1C(=O)NCCc1nc(-c2ccc(Cl)cc2)no1,O=C(CCc1nc(-c2ccc(Cl)cc2)no1)NC1CCCC1,0.9169553680594859,0.4264705882352941
Cn1nc(C(C)(C)C)cc1C(=O)NCCc1nc(-c2ccc(Cl)cc2)no1,COc1cc(C)ccc1NC(=O)c1cc(C(C)(C)C)nn1C,0.9461606177758252,0.37681159420289856
Cn1nc(C(C)(C)C)cc1C(=O)NCCc1nc(-c2ccc(Cl)cc2)no1,CC(NC(=O)NC(C)(C)C)c1nc(-c2ccc(Cl)cc2)no1,0.9052257142500042,0.37681159420289856
Cn1nc(C(C)(C)C)cc1C(=O)NCCc1nc(-c2ccc(Cl)cc2)no1,Cn1nc(C(C)(C)C)cc1C(=O)NCc1ccc(F)cc1,0.9441537483195462,0.453125
Cn1nc(C(C)(C)C)cc1C(=O)NCCc1nc(-c2ccc(Cl)cc2)no1,CC1SCCN(C(=O)NCCc2nc(-c3ccc(Cl)cc3)no2)C1C,0.8788378780742369,0.4861111111111111
Cn1nc(C(C)(C)C)cc1C(=O)NCCc1nc(-c2ccc(Cl)cc2)no1,Cn1nc(C(C)(C)C)cc1C(=O)NCc1ccc(S(C)=O)cc1,0.9342046678915523,0.45454545454545453
Cn1nc(C(C)(C)C)cc1C(=O)NCCc1nc(-c2ccc(Cl)cc2)no1,CC(C)[NH+](Cc1nc(-c2ccc(Cl)cc2)no1)CC(F)(F)F,0.9140544864140517,0.36231884057971014
Cn1nc(C(C)(C)C)cc1C(=O)NCCc1nc(-c2ccc(Cl)cc2)no1,Cn1nc(C(C)(C)C)cc1C(=O)NCc1ccccc1Cl,0.945497748617185,0.5079365079365079
Cn1nc(C(C)(C)C)cc1C(=O)NCCc1nc(-c2ccc(Cl)cc2)no1,CC(C)(C)OC(=O)NCCc1nc(-c2ccc(F)cc2)no1,0.9393578446199734,0.4696969696969697
Cn1nc(C(C)(C)C)cc1C(=O)NCCc1nc(-c2ccc(Cl)cc2)no1,Cn1nc(C(C)(C)C)cc1C(=O)NCc1nnc2n1CCCC2,0.9322816000781439,0.3835616438356164
Cn1nc(C(C)(C)C)cc1C(=O)NCCc1nc(-c2ccc(Cl)cc2)no1,CC(O)C(C)S(=O)(=O)Cc1nc(-c2ccc(Cl)cc2)no1,0.9016633019908463,0.3939393939393939
Cn1nc(C(C)(C)C)cc1C(=O)NCCc1nc(-c2ccc(Cl)cc2)no1,Cn1nc(C(C)(C)C)cc1C(=O)NCCc1ccc(C#N)cc1,0.9431587867406169,0.5076923076923077
Cn1nc(C(C)(C)C)cc1C(=O)NCCc1nc(-c2ccc(Cl)cc2)no1,CC1CCCN(C(=O)NCCc2nc(-c3ccccc3)no2)C(C)C1,0.9229513484519025,0.37662337662337664
Cn1nc(C(C)(C)C)cc1C(=O)NCCc1nc(-c2ccc(Cl)cc2)no1,CCn1nc(C(C)(C)C)cc1C(=O)NCc1nnc2n1CCC2,0.9304906203164999,0.2911392405063291
Cn1nc(C(C)(C)C)cc1C(=O)NCCc1nc(-c2ccc(Cl)cc2)no1,CC(C)[NH+](Cc1nc(-c2ccc(Cl)cc2)no1)CC(F)(F)F,0.9140544864140517,0.36231884057971014
Cn1nc(C(C)(C)C)cc1C(=O)NCCc1nc(-c2ccc(Cl)cc2)no1,CC(c1ccccn1)N1CCC(NC(=O)c2cc(C(C)(C)C)nn2C)C1,0.9158324628249868,0.3333333333333333
Cn1nc(C(C)(C)C)cc1C(=O)NCCc1nc(-c2ccc(Cl)cc2)no1,CC(C)C(=O)NCCc1nc(-c2ccc(Cl)cc2)no1,0.9201211936018195,0.576271186440678
Cn1nc(C(C)(C)C)cc1C(=O)NCCc1nc(-c2ccc(Cl)cc2)no1,COc1cc(C)ccc1NC(=O)c1cc(C(C)(C)C)nn1C,0.9461606177758252,0.37681159420289856
Cn1nc(C(C)(C)C)cc1C(=O)NCCc1nc(-c2ccc(Cl)cc2)no1,CCC(C)NC(=O)Cc1nc(-c2ccc(Cl)cc2)no1,0.9202016533520424,0.417910447761194
Cn1nc(C(C)(C)C)cc1C(=O)NCCc1nc(-c2ccc(Cl)cc2)no1,CC(NC(=O)c1cc(C(C)(C)C)nn1C)c1ccc(F)cc1,0.944949613756332,0.38235294117647056
Cn1nc(C(C)(C)C)cc1C(=O)NCCc1nc(-c2ccc(Cl)cc2)no1,CC1SCCN(C(=O)NCCc2nc(-c3ccccc3)no2)C1C,0.9216040349229204,0.38666666666666666
Cn1nc(C(C)(C)C)cc1C(=O)NCCc1nc(-c2ccc(Cl)cc2)no1,COc1ccc(CNC(=O)c2cc(C(C)(C)C)nn2C)cc1,0.9442801809188675,0.4393939393939394
Cn1nc(C(C)(C)C)cc1C(=O)NCCc1nc(-c2ccc(Cl)cc2)no1,NC(=O)CS(=O)(=O)Cc1nc(-c2ccc(Cl)cc2)no1,0.8715173660461245,0.3939393939393939
Cn1nc(C(C)(C)C)cc1C(=O)NCCc1nc(-c2ccc(Cl)cc2)no1,CC1CN(C(C)CNC(=O)c2cc(C(C)(C)C)nn2C)CC(C)O1,0.9128477816885909,0.4084507042253521
Cn1nc(C(C)(C)C)cc1C(=O)NCCc1nc(-c2ccc(Cl)cc2)no1,CCN(CC)C(=O)NCc1nc(-c2ccc(Cl)cc2)no1,0.9215326293183049,0.46875
Cn1nc(C(C)(C)C)cc1C(=O)NCCc1nc(-c2ccc(Cl)cc2)no1,Cn1nc(C(C)(C)C)cc1C(=O)NCc1ccc(Cl)cc1,0.945497748617185,0.576271186440678
Cn1nc(C(C)(C)C)cc1C(=O)NCCc1nc(-c2ccc(Cl)cc2)no1,CC(C)[NH+](Cc1nc(-c2ccc(Cl)cc2)no1)CC(F)(F)F,0.9140544864140517,0.36231884057971014
Cn1nc(C(C)(C)C)cc1C(=O)NCCc1nc(-c2ccc(Cl)cc2)no1,COc1cc(C)ccc1NC(=O)c1cc(C(C)(C)C)nn1C,0.9461606177758252,0.37681159420289856
Cn1nc(C(C)(C)C)cc1C(=O)NCCc1nc(-c2ccc(Cl)cc2)no1,CC(C)C(=O)NCCc1nc(-c2ccc(Cl)cc2)no1,0.9201211936018195,0.576271186440678
Cn1nc(C(C)(C)C)cc1C(=O)NCCc1nc(-c2ccc(Cl)cc2)no1,Cc1noc(C)c1CCNC(=O)c1cc(C(C)(C)C)nn1C,0.9403410197317446,0.5555555555555556
Cn1nc(C(C)(C)C)cc1C(=O)NCCc1nc(-c2ccc(Cl)cc2)no1,CCNC(=O)NC(C)c1nc(-c2ccc(Cl)cc2)no1,0.9084145559587701,0.37681159420289856
Cn1nc(C(C)(C)C)cc1C(=O)NCCc1nc(-c2ccc(Cl)cc2)no1,CC(CNC(=O)c1cc(C(C)(C)C)nn1C)c1ccc(C#N)cc1,0.9390350886569585,0.4084507042253521
Cn1nc(C(C)(C)C)cc1C(=O)NCCc1nc(-c2ccc(Cl)cc2)no1,CC1(C)CN(C(=O)NCCc2nc(-c3ccccc3)no2)C1(C)C,0.9359018746900317,0.42857142857142855
COc1ccc(CCNC(=O)C2CCCN2C(=O)Nc2cccc(OC)c2)cc1,COc1ccc(CNC(=O)C2CCCN2C(=O)OC(C)(C)C)cc1,0.9191468470063953,0.5
COc1ccc(CCNC(=O)C2CCCN2C(=O)Nc2cccc(OC)c2)cc1,COc1cccc(NC(=O)N2CCN(C(=O)c3cc(C)oc3C)CC2)c1,0.9164725449350445,0.39436619718309857
COc1ccc(CCNC(=O)C2CCCN2C(=O)Nc2cccc(OC)c2)cc1,COc1ccc(CNC(=O)C2CCCN2C(=O)C(C)(C)C)cc1,0.926875680446255,0.515625
COc1ccc(CCNC(=O)C2CCCN2C(=O)Nc2cccc(OC)c2)cc1,COc1ccc(NC(=O)C2CCCN2C(=O)c2ccc(OC)cc2)cc1,0.8963694890709091,0.47619047619047616
COc1ccc(CCNC(=O)C2CCCN2C(=O)Nc2cccc(OC)c2)cc1,COc1ccc(CNC(=O)C2CCCN2C(=O)c2ccccc2)cc1,0.9116160252645772,0.5230769230769231
COc1ccc(CCNC(=O)C2CCCN2C(=O)Nc2cccc(OC)c2)cc1,COc1cccc(NC(=O)N2CCN(C(=O)c3ccccc3)CC2)c1,0.9351192788108023,0.4307692307692308
COc1ccc(CCNC(=O)C2CCCN2C(=O)Nc2cccc(OC)c2)cc1,COc1ccc(CCC(=O)N2Cc3ccccc3CC2C(N)=O)cc1,0.9069186441748446,0.3424657534246575
COc1ccc(CCNC(=O)C2CCCN2C(=O)Nc2cccc(OC)c2)cc1,COc1cccc(NC(=O)N2CCN(C(=O)c3ccc(F)cc3)CC2)c1,0.9188440407942263,0.417910447761194
COc1ccc(CCNC(=O)C2CCCN2C(=O)Nc2cccc(OC)c2)cc1,COc1ccc(CNC(=O)C2CC(=O)N(C(C)(C)C)C2)cc1,0.9248299112852789,0.3150684931506849
COc1ccc(CCNC(=O)C2CCCN2C(=O)Nc2cccc(OC)c2)cc1,COc1cccc(NC(=O)N2CCN(C(=O)c3ccc(C)cc3)CC2)c1,0.9226727880213819,0.417910447761194
COc1ccc(CCNC(=O)C2CCCN2C(=O)Nc2cccc(OC)c2)cc1,COc1ccc(CCNC(=O)N2CCCC(C)C2C)cc1,0.9256528534731471,0.5483870967741935
COc1ccc(CCNC(=O)C2CCCN2C(=O)Nc2cccc(OC)c2)cc1,CCC(=O)N1CCCCC1C(=O)Nc1ccc(OC)cc1,0.9261775854720031,0.46153846153846156
COc1ccc(CCNC(=O)C2CCCN2C(=O)Nc2cccc(OC)c2)cc1,COc1ccc(CNC(=O)C(O)c2ccc(C)cc2)cc1,0.8863046403724827,0.2714285714285714
COc1ccc(CCNC(=O)C2CCCN2C(=O)Nc2cccc(OC)c2)cc1,COc1cccc(NC(=O)C2CCCN2C(=O)c2ccccc2)c1,0.9405254257139032,0.5714285714285714
COc1ccc(CCNC(=O)C2CCCN2C(=O)Nc2cccc(OC)c2)cc1,Cc1ccc(CCNC(=O)C2CCCN2C(=O)OC(C)(C)C)cc1,0.9217433981186938,0.5
COc1ccc(CCNC(=O)C2CCCN2C(=O)Nc2cccc(OC)c2)cc1,COc1ccc(NC(=O)C2CCCN2C(=O)C2CCCCC2)cc1,0.922076601471209,0.46153846153846156
COc1ccc(CCNC(=O)C2CCCN2C(=O)Nc2cccc(OC)c2)cc1,COc1ccc(CNC(=O)C2CCN(c3nccc(C)n3)CC2)cc1,0.9047041906240695,0.3246753246753247
COc1ccc(CCNC(=O)C2CCCN2C(=O)Nc2cccc(OC)c2)cc1,COc1cccc(C(=O)N2CCCC2C2CCCC2O)c1,0.929650931691479,0.391304347826087
COc1ccc(CCNC(=O)C2CCCN2C(=O)Nc2cccc(OC)c2)cc1,COc1ccc(CCNC(=O)N2CC(C)(C)C2(C)C)cc1,0.9256528534731471,0.4153846153846154
COc1ccc(CCNC(=O)C2CCCN2C(=O)Nc2cccc(OC)c2)cc1,COc1ccc(NC(=O)N2CCN(Cc3ccc(F)cc3)CC2)cc1,0.9272877282909885,0.37681159420289856
COc1ccc(CCNC(=O)C2CCCN2C(=O)Nc2cccc(OC)c2)cc1,COc1ccc(CNC(=O)C2CCCN2C(=O)c2cccs2)cc1,0.9071436922570857,0.5
COc1ccc(CCNC(=O)C2CCCN2C(=O)Nc2cccc(OC)c2)cc1,COc1cccc(NC(=O)N2CCN(C(=O)c3ccc(F)cc3)CC2)c1,0.9188440407942263,0.417910447761194
COc1ccc(CCNC(=O)C2CCCN2C(=O)Nc2cccc(OC)c2)cc1,COc1ccc(CCNC(=O)C2CC(C)OC(C)C2)cc1,0.906706154470212,0.4375
COc1ccc(CCNC(=O)C2CCCN2C(=O)Nc2cccc(OC)c2)cc1,COc1ccc(NC(=O)C2CCCN2C(=O)c2ccc(C)cc2)cc1,0.9308673942160711,0.44776119402985076
COc1ccc(CCNC(=O)C2CCCN2C(=O)Nc2cccc(OC)c2)cc1,COc1ccc(CCNC(=O)C2CCN(C(C)=O)CC2)cc1,0.8989377898960074,0.49206349206349204
COc1ccc(CCNC(=O)C2CCCN2C(=O)Nc2cccc(OC)c2)cc1,COc1cccc(NC(=O)C2CCCN2C(=O)c2ccc(C)cc2)c1,0.9308673942160711,0.5538461538461539
COc1ccc(CCNC(=O)C2CCCN2C(=O)Nc2cccc(OC)c2)cc1,Cc1ccc(CCNC(=O)C2CCCN2C(=O)OC(C)(C)C)cc1,0.9217433981186938,0.5
COc1ccc(CCNC(=O)C2CCCN2C(=O)Nc2cccc(OC)c2)cc1,COc1ccc(NC(=O)N2CCN(C(=O)CC(C)C)CC2)cc1,0.9268705079391345,0.3382352941176471
COc1ccc(CCNC(=O)C2CCCN2C(=O)Nc2cccc(OC)c2)cc1,COc1ccc(NC(=O)c2ccc(OC)cc2)cc1,0.9156095373023165,0.2786885245901639
COc1ccc(CCNC(=O)C2CCCN2C(=O)Nc2cccc(OC)c2)cc1,COc1ccc(NC(=O)N2CCCC2c2cccn2C)cc1,0.9438530167786945,0.4411764705882353
COc1ccc(CCNC(=O)C2CCCN2C(=O)Nc2cccc(OC)c2)cc1,COc1ccc(CCNC(=O)N2CC(C)(C)C2(C)C)cc1,0.9256528534731471,0.4153846153846154
COc1ccc(CCNC(=O)C2CCCN2C(=O)Nc2cccc(OC)c2)cc1,COc1cccc(NC(=O)C2CCCN2C(=O)C2CCCO2)c1,0.9190860197814223,0.5373134328358209
COc1ccc(CCNC(=O)C2CCCN2C(=O)Nc2cccc(OC)c2)cc1,COc1ccc(CC(=O)N2CCCC2c2ccc(O)cc2)cc1,0.9422195562997602,0.37681159420289856
COc1ccc(CCNC(=O)C2CCCN2C(=O)Nc2cccc(OC)c2)cc1,COc1cccc(NC(=O)N2CCC3CCCCC32)c1,0.896561076672944,0.5409836065573771
COc1ccc(CCNC(=O)C2CCCN2C(=O)Nc2cccc(OC)c2)cc1,COc1ccc(CCNC(=O)C2Cc3ccccc3N2C(C)=O)cc1,0.9102210194206141,0.47058823529411764
COc1ccc(CCNC(=O)C2CCCN2C(=O)Nc2cccc(OC)c2)cc1,COc1cccc(NC(=O)N2CCN(C(=O)c3ccc(C)cc3)CC2)c1,0.9226727880213819,0.417910447761194
COc1ccc(CCNC(=O)C2CCCN2C(=O)Nc2cccc(OC)c2)cc1,COc1ccc(CCNC(=O)c2scnc2C)cc1,0.9122107986189527,0.35294117647058826
COc1ccc(CCNC(=O)C2CCCN2C(=O)Nc2cccc(OC)c2)cc1,COc1cccc(Nc2cc(N3CCCC(C)C3C)ncn2)c1,0.9289229753496642,0.32894736842105265
COc1ccc(CCNC(=O)C2CCCN2C(=O)Nc2cccc(OC)c2)cc1,COc1ccc(CCNC(=O)C2CCN(C(C)=O)CC2)cc1,0.8989377898960074,0.49206349206349204
COc1ccc(CCNC(=O)C2CCCN2C(=O)Nc2cccc(OC)c2)cc1,CCc1ccc(C(=O)Nc2cccc(C(=O)N3CCCC3)c2)cc1,0.9320444991610709,0.3055555555555556
CCOC(=O)C1(Cc2cccc(Cl)c2)CCCN(C(=O)c2ccnn2C)C1,CC(=O)NC(Cc1cccc(Cl)c1)C(=O)N1CCC(C)CC1,0.9261336639683057,0.3076923076923077
CCOC(=O)C1(Cc2cccc(Cl)c2)CCCN(C(=O)c2ccnn2C)C1,O=C(Cc1cccc(Cl)c1)N1CCN(C(=O)c2cccc(O)c2)CC1,0.9169196964682358,0.3108108108108108
CCOC(=O)C1(Cc2cccc(Cl)c2)CCCN(C(=O)c2ccnn2C)C1,Cn1nccc1C(=O)N1CCCC(C)(Cc2ccc(O)cc2)C1,0.9473805407970375,0.5147058823529411
CCOC(=O)C1(Cc2cccc(Cl)c2)CCCN(C(=O)c2ccnn2C)C1,CC(=O)N1c2ccccc2CC1C(=O)NCc1cccc(Cl)c1,0.9414376045900366,0.25609756097560976
CCOC(=O)C1(Cc2cccc(Cl)c2)CCCN(C(=O)c2ccnn2C)C1,COc1ccccc1NC(=O)C1CCCN(C(=O)c2ccnn2C)C1,0.9208882948950486,0.345679012345679
CCOC(=O)C1(Cc2cccc(Cl)c2)CCCN(C(=O)c2ccnn2C)C1,CC(=O)NC(Cc1cccc(Cl)c1)C(=O)N1CC(C)OC(C)C1,0.9134234589048079,0.32051282051282054
CCOC(=O)C1(Cc2cccc(Cl)c2)CCCN(C(=O)c2ccnn2C)C1,CN(Cc1cccc(Cl)c1)C(=O)CNC(=O)c1ccccc1,0.9217818637420322,0.27631578947368424
CCOC(=O)C1(Cc2cccc(Cl)c2)CCCN(C(=O)c2ccnn2C)C1,CCC1(C)CCCN(C(=O)CNC(=O)c2ccc(C)cc2)C1,0.9294902062946858,0.26582278481012656
CCOC(=O)C1(Cc2cccc(Cl)c2)CCCN(C(=O)c2ccnn2C)C1,O=C(NC1CC1)C1CCCN1C(=O)Cc1cccc(Cl)c1,0.9264365909784309,0.27848101265822783
CCOC(=O)C1(Cc2cccc(Cl)c2)CCCN(C(=O)c2ccnn2C)C1,Cn1nccc1C(=O)N1CCN(C(=O)c2cc(F)ccc2O)CC1,0.8847720961348255,0.3472222222222222
CCOC(=O)C1(Cc2cccc(Cl)c2)CCCN(C(=O)c2ccnn2C)C1,CC(=O)C(Cc1cccc(Cl)c1)NC(=O)c1cccnc1,0.9235048966530326,0.27848101265822783
CCOC(=O)C1(Cc2cccc(Cl)c2)CCCN(C(=O)c2ccnn2C)C1,O=C(Cc1cccc(Cl)c1)N1CCN(C(=O)c2n[nH]cc2Cl)CC1,0.9048315911431835,0.32894736842105265
CCOC(=O)C1(Cc2cccc(Cl)c2)CCCN(C(=O)c2ccnn2C)C1,CCNC(=O)C1(C)CCCN(C(=O)c2ccc(C)c(Cl)c2)C1,0.9295833677273533,0.32051282051282054
CCOC(=O)C1(Cc2cccc(Cl)c2)CCCN(C(=O)c2ccnn2C)C1,CCNC(=O)C1CCCN(C(=O)Cc2cccc(Cl)c2)C1,0.927294544902446,0.3333333333333333
CCOC(=O)C1(Cc2cccc(Cl)c2)CCCN(C(=O)c2ccnn2C)C1,Cn1nccc1C(=O)N1CCCC(O)(c2cccc(Cl)c2)C1,0.9228825781095985,0.5909090909090909
CCOC(=O)C1(Cc2cccc(Cl)c2)CCCN(C(=O)c2ccnn2C)C1,CCOC(=O)N1CCCC(C(=O)N2CCCC(c3[nH]cc[nH+]3)C2)C1,0.9066570835022353,0.20930232558139536
CCOC(=O)C1(Cc2cccc(Cl)c2)CCCN(C(=O)c2ccnn2C)C1,CCCc1cc(C(=O)N2CCN(C(=O)Cc3cccc(Cl)c3)CC2)n[nH]1,0.873899736672911,0.325
CCOC(=O)C1(Cc2cccc(Cl)c2)CCCN(C(=O)c2ccnn2C)C1,CNC(=O)CC1CCCN(C(=O)c2ccc(C)cc2)C1,0.9160043396689164,0.2125
CCOC(=O)C1(Cc2cccc(Cl)c2)CCCN(C(=O)c2ccnn2C)C1,CCc1cccc(CNC(=O)c2ccc3c(c2)COCO3)c1,0.9432751672860851,0.18604651162790697
CCOC(=O)C1(Cc2cccc(Cl)c2)CCCN(C(=O)c2ccnn2C)C1,Cc1ccc(NC(=O)N2CCN(C(=O)c3ccnn3C)CC2)c(Cl)c1,0.8922758391380808,0.3783783783783784
CCOC(=O)C1(Cc2cccc(Cl)c2)CCCN(C(=O)c2ccnn2C)C1,CCOC(=O)N1CCCC(C(=O)Nc2ccnc(C)c2)C1,0.9263659495301261,0.2682926829268293
CCOC(=O)C1(Cc2cccc(Cl)c2)CCCN(C(=O)c2ccnn2C)C1,COc1cccc(CNC(=O)c2ccncc2Cl)c1,0.9339956862620089,0.21951219512195122
CCOC(=O)C1(Cc2cccc(Cl)c2)CCCN(C(=O)c2ccnn2C)C1,Cc1cccc(C(=O)N2CCCC(O)(c3ccccc3)C2)c1,0.9244946644574042,0.30666666666666664
CCOC(=O)C1(Cc2cccc(Cl)c2)CCCN(C(=O)c2ccnn2C)C1,CCc1cccc(CNC(=O)C2CC(c3ccccc3F)=NO2)c1,0.9171859415038206,0.20454545454545456
CCOC(=O)C1(Cc2cccc(Cl)c2)CCCN(C(=O)c2ccnn2C)C1,Cn1nccc1C(=O)N1CCCC(O)(c2cccc(Cl)c2)C1,0.9228825781095985,0.5909090909090909
CCOC(=O)C1(Cc2cccc(Cl)c2)CCCN(C(=O)c2ccnn2C)C1,CCOC(=O)N1CCCC(C(=O)Nc2ccc(C)cc2C)(C(C)C)C1,0.8913232570069557,0.2926829268292683
CCOC(=O)C1(Cc2cccc(Cl)c2)CCCN(C(=O)c2ccnn2C)C1,O=C(Cc1cccc(Cl)c1)N1CCN(C(=O)Cc2ccc[nH]2)CC1,0.9224705328523873,0.2972972972972973
CCOC(=O)C1(Cc2cccc(Cl)c2)CCCN(C(=O)c2ccnn2C)C1,C[NH+](Cc1ccccc1)C1CCN(C(=O)c2ccccn2)CC1,0.926850841997324,0.225
CCOC(=O)C1(Cc2cccc(Cl)c2)CCCN(C(=O)c2ccnn2C)C1,CC1CC1C(=O)N1CC(C(=O)NCc2cccc(Cl)c2)C1,0.9255868692150799,0.27848101265822783
CCOC(=O)C1(Cc2cccc(Cl)c2)CCCN(C(=O)c2ccnn2C)C1,Cn1nccc1C(=O)N1CCCC(O)(c2cccc(Cl)c2)C1,0.9228825781095985,0.5909090909090909
CCOC(=O)C1(Cc2cccc(Cl)c2)CCCN(C(=O)c2ccnn2C)C1,CCOC(=O)N1CCCC(C)(C(=O)Nc2ccc(Cl)cc2)C1,0.9248150396485075,0.3466666666666667
CCOC(=O)C1(Cc2cccc(Cl)c2)CCCN(C(=O)c2ccnn2C)C1,CC(C)C(C)(N)C(=O)N1CCN(C(=O)Cc2cccc(Cl)c2)CC1,0.9008626361742792,0.2987012987012987
CCOC(=O)C1(Cc2cccc(Cl)c2)CCCN(C(=O)c2ccnn2C)C1,Cc1ccc(C(=O)Nc2cccc(C(=O)N3CCOCC3)c2)cc1,0.9442459988247011,0.225
CCOC(=O)C1(Cc2cccc(Cl)c2)CCCN(C(=O)c2ccnn2C)C1,CNC(=O)CC1CCCN(C(=O)Cc2cccc(Cl)c2)C1,0.927294544902446,0.31645569620253167
CCOC(=O)C1(Cc2cccc(Cl)c2)CCCN(C(=O)c2ccnn2C)C1,Cc1ccccc1NC1CCN(C(=O)c2ccnn2C)CC1,0.9466644122145174,0.35135135135135137
CCOC(=O)C1(Cc2cccc(Cl)c2)CCCN(C(=O)c2ccnn2C)C1,CCOC(=O)N1CCCC(CC(=O)N2CC(C)CC(C)C2)(c2ccccc2)C1,0.7836630978689703,0.325
CCOC(=O)C1(Cc2cccc(Cl)c2)CCCN(C(=O)c2ccnn2C)C1,CC(C)C(C)(N)C(=O)N1CCN(C(=O)Cc2cccc(Cl)c2)CC1,0.9008626361742792,0.2987012987012987
CCOC(=O)C1(Cc2cccc(Cl)c2)CCCN(C(=O)c2ccnn2C)C1,Cn1nccc1C(=O)N1CCCC1C(=O)NCC(C)(C)C,0.909618562248068,0.3076923076923077
CCOC(=O)C1(Cc2cccc(Cl)c2)CCCN(C(=O)c2ccnn2C)C1,CCc1cccc(CNC(=O)c2cccc(C#N)c2)c1,0.9223385658563994,0.1875
CCOC(=O)C1(Cc2cccc(Cl)c2)CCCN(C(=O)c2ccnn2C)C1,COc1ccccc1OC1CCN(C(=O)c2ccnn2C)CC1,0.866962617959742,0.35135135135135137
COc1cccc(N2C(=O)CC(N3CCN(c4ccc5c(c4)OCO5)CC3)C2=O)c1,COc1cccc(N2CC(C)C(NC(=O)N3CCC(C)CC3)C2=O)c1,0.9154318677070546,0.32
COc1cccc(N2C(=O)CC(N3CCN(c4ccc5c(c4)OCO5)CC3)C2=O)c1,COc1ccc(C[NH+]2CCN(c3ccc4c(c3)OCCO4)CC2)cc1,0.9111825306640623,0.36764705882352944
COc1cccc(N2C(=O)CC(N3CCN(c4ccc5c(c4)OCO5)CC3)C2=O)c1,COc1ccc(N2C(=O)CC(Nc3ccc(F)cc3)C2=O)cc1,0.8813458934982235,0.3188405797101449
COc1cccc(N2C(=O)CC(N3CCN(c4ccc5c(c4)OCO5)CC3)C2=O)c1,CCOc1ccc(C(=O)NC2CC(=O)N(c3ccccc3)C2)cc1,0.9196106671518571,0.2
COc1cccc(N2C(=O)CC(N3CCN(c4ccc5c(c4)OCO5)CC3)C2=O)c1,COc1cccc(N2CC(C)C(NC(=O)C3CCC3)C2=O)c1,0.9247574307398523,0.3108108108108108
COc1cccc(N2C(=O)CC(N3CCN(c4ccc5c(c4)OCO5)CC3)C2=O)c1,COc1ccccc1NC1CCN(c2ccc3c(c2)OCCO3)CC1,0.9219622957821936,0.35714285714285715
COc1cccc(N2C(=O)CC(N3CCN(c4ccc5c(c4)OCO5)CC3)C2=O)c1,O=C1C(Nc2ccc(Cl)cc2)CCN1c1ccccc1,0.9356037156284944,0.1780821917808219
COc1cccc(N2C(=O)CC(N3CCN(c4ccc5c(c4)OCO5)CC3)C2=O)c1,COc1ccc(N2CCC(N3CCC(O)CC3)CC2=O)cc1,0.9223452705548882,0.2857142857142857
COc1cccc(N2C(=O)CC(N3CCN(c4ccc5c(c4)OCO5)CC3)C2=O)c1,COc1cccc(N2CC(C)C(Nc3cccc[nH+]3)C2=O)c1,0.9386985932969776,0.3150684931506849
COc1cccc(N2C(=O)CC(N3CCN(c4ccc5c(c4)OCO5)CC3)C2=O)c1,Cc1ccc(NC(=O)N2CCN(c3ccc4c(c3)OCCO4)CC2)cc1,0.9012914708863666,0.32857142857142857
COc1cccc(N2C(=O)CC(N3CCN(c4ccc5c(c4)OCO5)CC3)C2=O)c1,COc1ccc(NC2CCN(c3ccc4c(c3)OCO4)C2=O)cc1,0.9358322138122676,0.4264705882352941
COc1cccc(N2C(=O)CC(N3CCN(c4ccc5c(c4)OCO5)CC3)C2=O)c1,N#Cc1ccc(NC2CC(=O)N(c3ccc4c(c3)OCO4)C2)cc1,0.9399524987880192,0.3108108108108108
COc1cccc(N2C(=O)CC(N3CCN(c4ccc5c(c4)OCO5)CC3)C2=O)c1,COc1cccc(N2CCC(NC(=O)N3CC(C)OC(C)C3)C2=O)c1,0.9019221326113769,0.3157894736842105
COc1cccc(N2C(=O)CC(N3CCN(c4ccc5c(c4)OCO5)CC3)C2=O)c1,COc1ccc(NC(=O)N2CCN(c3ccc4c(c3)OCCO4)CC2)cc1,0.901430414196702,0.4117647058823529
COc1cccc(N2C(=O)CC(N3CCN(c4ccc5c(c4)OCO5)CC3)C2=O)c1,COc1ccc(NC(=O)N2CCN(C(=O)C(C)(C)C)CC2)cc1,0.910412685508682,0.19444444444444445
COc1cccc(N2C(=O)CC(N3CCN(c4ccc5c(c4)OCO5)CC3)C2=O)c1,COc1ccc(N2CC(NC(=O)c3ccc(C)c(C)c3)CC2=O)cc1,0.9324777580869157,0.24358974358974358
COc1cccc(N2C(=O)CC(N3CCN(c4ccc5c(c4)OCO5)CC3)C2=O)c1,COc1cccc(N2CC(NC(=O)Nc3ccccc3)CC2=O)c1,0.9076223041226057,0.3108108108108108
